Precio,Expensas,Barrio,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Latitud,Longitud,Link,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Categoria_Seguridad,Subte_Cerca,Percentil_Precio_Barrio,Score
74000,112138,Saavedra,1.0,1.0,1.0,9.0,31.0,33.0,-34.56859,-58.48988,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18703208,0,0,0,1,1,0,1,0,0,2242.4242424242425,0.9393939393939394,0.8131163122252584,Segura,0.0,0.4090909090909091,2.0
124900,130000,Saavedra,1.0,1.0,2.0,5.0,46.0,52.0,,-58.49213,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--19147543,0,0,0,1,0,0,0,0,0,2401.923076923077,0.8846153846153846,,,,0.5034965034965035,0.0
105000,100000,Saavedra,1.0,1.0,2.0,6.0,39.0,39.0,-34.56285,-58.478165,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--11916977,1,0,0,1,1,0,0,0,0,2692.3076923076924,1.0,0.9694665557799691,Muy Segura,0.0,0.6748251748251748,5.0
98000,6041,Saavedra,1.0,1.0,2.0,,38.0,38.0,,-58.490093,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--10723858,0,0,0,1,0,0,1,0,1,2578.9473684210525,1.0,,,,0.6153846153846154,1.0
92000,110000,Saavedra,1.0,1.0,2.0,30.0,45.0,96.0,-34.539635,-58.47589,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17484298,0,0,0,1,0,0,0,0,0,958.3333333333334,0.46875,0.763811334204586,Segura,0.0,0.01048951048951049,0.0
88900,90000,Saavedra,1.0,1.0,1.0,6.0,31.0,43.0,-34.55525,-58.492107,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--17925659,1,0,0,1,0,1,1,0,1,2067.4418604651164,0.7209302325581395,0.9421409053106807,Muy Segura,0.0,0.2692307692307692,7.0
183000,175000,Saavedra,2.0,2.0,3.0,6.0,62.0,100.0,-34.55525,-58.492107,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18697765,1,0,0,0,0,1,1,0,1,1830.0,0.62,0.9421409053106807,Muy Segura,0.0,0.13636363636363635,7.0
69000,60000,Saavedra,1.0,1.0,2.0,55.0,35.0,35.0,,,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--18692254,0,0,1,1,0,0,1,0,0,1971.4285714285713,1.0,,,,0.1993006993006993,0.5
59500,45000,Saavedra,2.0,1.0,3.0,80.0,54.0,54.0,-34.54955,-58.48571,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--16605683,0,0,0,0,0,0,0,0,0,1101.851851851852,1.0,0.8197101104906737,Segura,0.0,0.013986013986013986,0.0
112000,160000,Saavedra,1.0,1.0,1.0,5.0,35.0,49.0,-34.54657,-58.47971,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18333925,1,0,1,1,1,0,1,0,0,2285.714285714286,0.7142857142857143,0.9552690982535346,Muy Segura,0.0,0.4423076923076923,5.5
400000,400000,Saavedra,2.0,3.0,3.0,8.0,90.0,94.0,-34.55745,-58.48066,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--13228865,1,0,1,0,1,1,1,1,0,4255.31914893617,0.9574468085106383,0.9442794344778425,Muy Segura,0.0,0.9965034965034965,9.5
73900,42000,Saavedra,1.0,1.0,2.0,60.0,45.0,45.0,-34.56398,-58.48732,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17081651,0,0,0,1,0,0,0,0,0,1642.2222222222222,1.0,0.9326363312344066,Muy Segura,0.0,0.06643356643356643,1.0
120000,160000,Saavedra,1.0,1.0,2.0,25.0,40.0,45.0,-34.56313,-58.45856,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17841011,0,0,1,1,1,0,1,0,1,2666.6666666666665,0.8888888888888888,0.1798740643934894,Insegura,1.0,0.6608391608391608,3.5
158000,221000,Saavedra,1.0,2.0,2.0,,50.0,58.0,-34.54506,-58.47972,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17980519,0,0,0,1,0,0,0,0,1,2724.137931034483,0.8620689655172413,0.9409528335511465,Muy Segura,0.0,0.7027972027972028,2.0
139000,175000,Saavedra,2.0,1.0,3.0,45.0,48.0,65.0,-34.55452,,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--17987675,0,0,0,1,0,0,0,0,0,2138.4615384615386,0.7384615384615385,,,,0.3356643356643357,0.0
225000,151636,Saavedra,2.0,1.0,3.0,1.0,65.0,72.0,-34.55317,-58.48498,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--17997001,0,0,1,1,1,0,1,0,0,3125.0,0.9027777777777778,0.7762860876796959,Segura,0.0,0.8741258741258742,2.5
254000,200000,Saavedra,2.0,2.0,3.0,,88.0,105.0,-34.55517,-58.490414,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--8903127,1,0,1,0,0,0,1,1,1,2419.0476190476193,0.8380952380952381,0.8953308779850303,Segura,0.0,0.5104895104895105,4.5
110000,60000,Saavedra,1.0,1.0,1.0,5.0,35.0,45.0,-34.555073,-58.483074,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--15940596,0,0,1,1,0,0,1,0,0,2444.4444444444443,0.7777777777777778,0.8197101104906737,Segura,0.0,0.5209790209790209,0.5
128000,140000,Saavedra,1.0,1.0,1.0,2.0,46.0,46.0,-34.54698,-58.478558,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18102093,1,0,1,0,1,0,0,1,1,2782.608695652174,1.0,0.9661993584412498,Muy Segura,0.0,0.7342657342657343,7.5
138000,172000,Saavedra,1.0,2.0,2.0,11.0,43.0,64.0,-34.55206,-58.47406,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--18188287,1,0,1,1,1,0,0,0,0,2156.25,0.671875,0.9250920755613639,Muy Segura,0.0,0.36363636363636365,5.5
249000,150000,Saavedra,2.0,2.0,3.0,,65.0,65.0,-34.55828,-58.463554,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18206649,1,0,0,0,1,0,0,0,1,3830.769230769231,1.0,0.5863134133301651,Segura,1.0,0.9755244755244755,5.0
161000,160000,Saavedra,2.0,1.0,3.0,40.0,54.0,54.0,-34.53915,-58.475285,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18230779,0,0,0,1,1,0,0,0,0,2981.4814814814813,1.0,0.7845431864084591,Segura,0.0,0.8251748251748252,2.0
129000,14000,Saavedra,1.0,1.0,1.0,2.0,46.0,54.0,-34.54698,-58.478558,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18500411,1,0,1,0,1,0,1,0,0,2388.8888888888887,0.8518518518518519,0.9661993584412498,Muy Segura,0.0,0.49125874125874125,5.5
109000,179000,Saavedra,2.0,1.0,3.0,50.0,55.0,63.0,-34.547176,-58.47034,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18522709,0,0,0,1,0,0,0,0,0,1730.1587301587301,0.873015873015873,0.7179517642865629,Segura,0.0,0.09090909090909091,0.0
210000,170000,Saavedra,2.0,2.0,3.0,28.0,64.0,79.0,-34.56313,-58.45856,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18533835,0,0,1,0,1,0,1,0,0,2658.227848101266,0.810126582278481,0.1798740643934894,Insegura,1.0,0.6520979020979021,2.5
119000,79000,Saavedra,1.0,1.0,2.0,20.0,47.0,57.0,-34.55341,-58.49253,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--18543652,0,0,1,1,0,0,0,1,1,2087.719298245614,0.8245614035087719,0.9250920755613639,Muy Segura,0.0,0.2972027972027972,3.5
260000,117000,Saavedra,4.0,2.0,5.0,,103.0,140.0,-34.55531,-58.49281,https://www.argenprop.com/departamento-en-venta-en-saavedra-5-ambientes--16327095,0,0,0,1,0,0,1,0,1,1857.142857142857,0.7357142857142858,0.9326363312344066,Muy Segura,0.0,0.14685314685314685,2.0
120000,290000,Saavedra,2.0,1.0,3.0,50.0,63.0,67.0,-34.55097,-58.49915,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18562913,0,0,0,1,0,0,0,0,1,1791.044776119403,0.9402985074626866,0.9338244029939409,Muy Segura,0.0,0.11888111888111888,2.0
135000,120000,Saavedra,1.0,1.0,2.0,8.0,48.0,48.0,-34.55924,-58.484035,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--16873328,0,0,0,1,0,0,1,0,0,2812.5,1.0,0.9839016276583106,Muy Segura,0.0,0.7482517482517482,1.0
110000,90000,Saavedra,3.0,1.0,4.0,40.0,65.0,65.0,-34.550552,-58.487366,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--18198571,0,0,0,1,0,0,1,0,0,1692.3076923076924,1.0,0.8426992990376618,Segura,0.0,0.08041958041958042,0.0
235000,290000,Saavedra,2.0,2.0,3.0,1.0,56.0,120.0,-34.55219,-58.48481,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18021115,0,0,0,1,1,0,1,0,0,1958.3333333333333,0.4666666666666667,0.8167993346798147,Segura,0.0,0.1888111888111888,2.0
159000,220000,Saavedra,1.0,2.0,2.0,,55.0,57.0,-34.55219,-58.48481,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--12670075,1,0,0,1,1,0,1,0,1,2789.4736842105262,0.9649122807017544,0.8167993346798147,Segura,0.0,0.7377622377622378,5.0
187500,242000,Saavedra,2.0,2.0,3.0,,57.0,91.0,-34.55219,-58.48481,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--12670134,1,0,0,0,0,0,1,0,1,2060.4395604395604,0.6263736263736264,0.8167993346798147,Segura,0.0,0.26573426573426573,3.0
99000,125000,Saavedra,1.0,1.0,1.0,1.0,32.0,36.0,-34.54382,-58.480614,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18882532,1,0,0,0,1,1,1,0,1,2750.0,0.8888888888888888,0.9544374480218605,Muy Segura,0.0,0.7167832167832168,9.0
78000,70000,Saavedra,1.0,1.0,1.0,5.0,38.0,42.0,-34.55064,-58.48919,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18937576,0,0,1,0,0,0,1,0,0,1857.142857142857,0.9047619047619048,0.8991921112035167,Segura,0.0,0.14685314685314685,0.5
79000,190000,Saavedra,1.0,1.0,2.0,7.0,38.0,38.0,-34.55525,-58.48227,https://www.argenprop.com/departamento-en-venta-en-saavedra--17578209,0,0,0,1,0,0,1,0,0,2078.9473684210525,1.0,0.8847570393251752,Segura,0.0,0.28321678321678323,0.0
110000,45000,Saavedra,2.0,1.0,3.0,70.0,57.0,57.0,,-58.48171,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18827149,1,0,0,1,0,0,1,0,0,1929.8245614035088,1.0,,,,0.18181818181818182,2.0
195000,200000,Saavedra,2.0,2.0,3.0,19.0,71.0,71.0,-34.555588,-58.479958,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18990030,1,0,0,1,1,0,1,0,0,2746.478873239437,1.0,0.9295473446596174,Muy Segura,0.0,0.7097902097902098,5.0
135000,120000,Saavedra,1.0,1.0,2.0,11.0,44.0,44.0,-34.55695,-58.47944,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--18507276,1,0,1,1,1,0,1,1,1,3068.181818181818,1.0,0.9250920755613639,Muy Segura,0.0,0.8601398601398601,7.5
94800,84000,Saavedra,1.0,1.0,1.0,,34.0,42.0,-34.55505,-58.48758,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--19070592,1,0,0,1,0,0,1,0,1,2257.1428571428573,0.8095238095238095,0.8770939764761791,Segura,0.0,0.4230769230769231,3.0
129000,120000,Saavedra,2.0,2.0,3.0,,65.0,70.0,-34.569504,-58.508366,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--19111514,1,0,0,1,0,0,1,0,1,1842.857142857143,0.9285714285714286,0.9147558512534157,Muy Segura,0.0,0.13986013986013987,4.0
145000,257000,Saavedra,2.0,1.0,3.0,5.0,58.0,60.0,-34.55446,,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--19120854,1,0,1,0,1,0,1,1,0,2416.6666666666665,0.9666666666666667,,,,0.506993006993007,5.5
165000,150000,Saavedra,1.0,1.0,2.0,4.0,42.0,87.0,-34.54988,-58.48298,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--19136179,0,0,1,0,1,0,0,0,0,1896.551724137931,0.4827586206896552,0.9326363312344066,Muy Segura,0.0,0.16433566433566432,3.5
110000,70000,Saavedra,1.0,1.0,2.0,12.0,38.0,38.0,-34.550335,-58.472195,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--19112283,1,0,1,0,1,0,0,0,0,2894.7368421052633,1.0,0.8296305096827848,Segura,0.0,0.7762237762237763,4.5
107500,130000,Saavedra,1.0,1.0,1.0,,43.0,43.0,-34.55156,-58.49476,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--8125336,1,0,1,0,1,0,1,0,1,2500.0,1.0,0.9544374480218605,Muy Segura,0.0,0.5594405594405595,6.5
236000,130000,Saavedra,2.0,1.0,3.0,,85.0,91.0,-34.55156,-58.49476,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--8125444,1,0,1,0,1,0,1,0,1,2593.4065934065934,0.9340659340659341,0.9544374480218605,Muy Segura,0.0,0.6258741258741258,6.5
185000,300000,Saavedra,3.0,2.0,4.0,,90.0,90.0,-34.55104,-58.48667,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--18970397,0,0,0,0,1,0,1,0,0,2055.5555555555557,1.0,0.8131163122252584,Segura,0.0,0.26223776223776224,2.0
97000,80000,Saavedra,3.0,1.0,4.0,40.0,65.0,65.0,-34.55055,-58.487003,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--17333167,0,0,0,1,0,0,1,0,0,1492.3076923076924,1.0,0.826066294404182,Segura,0.0,0.04195804195804196,0.0
61900,113000,Saavedra,1.0,1.0,2.0,40.0,34.0,34.0,-34.55466,-58.48523,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17955434,0,0,0,1,0,0,1,0,0,1820.5882352941176,1.0,0.8197101104906737,Segura,0.0,0.12937062937062938,0.0
100000,150000,Saavedra,1.0,2.0,2.0,,52.0,52.0,-34.55959,-58.48023,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--19277472,0,0,1,0,0,0,1,0,1,1923.076923076923,1.0,0.9811690626113817,Muy Segura,0.0,0.17307692307692307,2.5
130000,140000,Saavedra,1.0,2.0,2.0,,52.0,52.0,-34.55959,-58.48023,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--19277479,0,0,1,0,0,0,1,0,1,2500.0,1.0,0.9811690626113817,Muy Segura,0.0,0.5594405594405595,2.5
132500,130000,Saavedra,1.0,1.0,1.0,,53.0,53.0,-34.55156,-58.49476,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--8527615,1,0,1,0,1,0,1,0,1,2500.0,1.0,0.9544374480218605,Muy Segura,0.0,0.5594405594405595,6.5
168000,180000,Saavedra,2.0,1.0,3.0,26.0,60.0,64.0,,-58.47048,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--19321095,1,0,0,0,1,1,1,0,0,2625.0,0.9375,,,,0.6328671328671329,7.0
359000,500000,Saavedra,3.0,2.0,4.0,11.0,86.0,100.0,,-58.46733,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--18136654,1,0,0,0,1,1,1,0,0,3590.0,0.86,,,,0.9370629370629371,7.0
138000,220000,Saavedra,1.0,2.0,2.0,,50.0,58.0,-34.54506,-58.47972,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--19344897,0,0,0,1,0,0,0,0,1,2379.310344827586,0.8620689655172413,0.9409528335511465,Muy Segura,0.0,0.486013986013986,2.0
210000,100000,Saavedra,2.0,1.0,3.0,9.0,63.0,69.0,-34.55199,-58.47343,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18965909,1,0,0,0,1,0,1,0,0,3043.478260869565,0.9130434782608695,0.9157657122490198,Muy Segura,0.0,0.8461538461538461,5.0
169000,190000,Saavedra,2.0,1.0,3.0,,70.0,79.0,-34.54404,-58.48052,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18697662,1,0,0,1,1,0,1,0,1,2139.240506329114,0.8860759493670886,0.9507544255673043,Muy Segura,0.0,0.33916083916083917,6.0
88000,4500,Saavedra,1.0,1.0,1.0,,24.0,49.0,-34.54544,-58.47115,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--7988319,0,0,0,0,0,0,1,0,1,1795.9183673469388,0.4897959183673469,0.8402043483426399,Segura,0.0,0.12237762237762238,1.0
175000,17000,Saavedra,3.0,1.0,4.0,25.0,60.0,60.0,-34.55819,,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--8932639,0,0,0,0,1,0,1,0,0,2916.6666666666665,1.0,,,,0.7972027972027972,2.0
129000,74085,Saavedra,1.0,1.0,2.0,15.0,50.0,50.0,-34.544937,-58.472702,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--8932501,0,0,0,1,0,0,1,0,0,2580.0,1.0,0.8665795414043008,Segura,0.0,0.6188811188811189,0.0
240000,220000,Saavedra,3.0,1.0,5.0,17.0,84.0,89.0,-34.550198,-58.48562,https://www.argenprop.com/departamento-en-venta-en-saavedra-5-ambientes--8932220,1,0,0,1,0,0,1,0,0,2696.629213483146,0.9438202247191011,0.8443031959130332,Segura,0.0,0.6783216783216783,2.0
88000,12000,Saavedra,1.0,1.0,1.0,,32.0,54.0,-34.547836,-58.469284,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--14692421,0,0,1,1,0,0,1,0,1,1629.6296296296296,0.5925925925925926,0.6643103243435904,Segura,0.0,0.05944055944055944,1.5
187500,151000,Saavedra,2.0,2.0,3.0,,57.0,87.0,-34.55174,-58.48507,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--14763483,1,1,1,0,1,0,0,0,1,2155.1724137931033,0.6551724137931034,0.7967803255316621,Segura,0.0,0.3548951048951049,7.5
159000,146000,Saavedra,2.0,2.0,3.0,,55.0,55.0,-34.551525,-58.48507,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--14763984,0,1,1,0,1,0,0,0,1,2890.909090909091,1.0,0.7879885945111085,Segura,0.0,0.7727272727272727,5.5
149000,122000,Saavedra,1.0,2.0,3.0,,55.0,55.0,-34.551525,-58.48507,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--15248259,0,1,1,0,1,0,0,0,1,2709.090909090909,1.0,0.7879885945111085,Segura,0.0,0.6853146853146853,5.5
65000,151250,Saavedra,2.0,1.0,3.0,35.0,45.0,45.0,-34.55222,,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--15726554,0,0,0,0,0,0,0,0,0,1444.4444444444443,1.0,,,,0.03496503496503497,0.0
105000,50000,Saavedra,1.0,1.0,1.0,,60.0,60.0,-34.551563,-58.49476,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--15730116,0,0,0,0,1,0,0,1,1,1750.0,1.0,0.9544374480218605,Muy Segura,0.0,0.10139860139860139,5.0
149000,180000,Saavedra,1.0,2.0,3.0,,52.0,52.0,-34.551426,-58.48501,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--15933686,1,1,1,1,1,0,1,0,1,2865.3846153846152,1.0,0.8069383390756801,Segura,0.0,0.7657342657342657,7.5
138000,100000,Saavedra,2.0,1.0,3.0,2.0,60.0,60.0,-34.555077,-58.49234,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--16494245,1,0,0,0,0,1,1,0,1,2300.0,1.0,0.9442794344778425,Muy Segura,0.0,0.458041958041958,7.0
150000,80000,Saavedra,2.0,1.0,3.0,15.0,60.0,72.0,-34.55624,-58.488434,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--16506425,0,0,0,1,0,0,1,0,0,2083.3333333333335,0.8333333333333334,0.9374480218605203,Muy Segura,0.0,0.2867132867132867,1.0
78000,50000,Saavedra,1.0,1.0,2.0,20.0,36.0,36.0,-34.553646,-58.485893,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--16786079,0,0,0,1,0,0,1,0,0,2166.6666666666665,1.0,0.7472971367470596,Segura,0.0,0.3706293706293706,0.0
177000,59000,Saavedra,2.0,1.0,3.0,,51.0,51.0,,,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--16943251,1,0,1,0,0,0,1,0,1,3470.5882352941176,1.0,,,,0.9230769230769231,3.5
210000,8000,Saavedra,2.0,2.0,3.0,,71.0,71.0,-34.555325,-58.49283,https://www.argenprop.com/departamento-en-venta-en-saavedra--17014928,0,0,1,0,0,0,1,1,1,2957.7464788732395,1.0,0.9316858738267791,Muy Segura,0.0,0.8146853146853147,3.5
650000,860000,Saavedra,3.0,2.0,4.0,18.0,180.0,180.0,-34.543076,,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--17035490,1,0,0,1,1,0,1,0,0,3611.1111111111113,1.0,,,,0.9405594405594405,4.0
100000,150000,Saavedra,1.0,1.0,1.0,,32.0,32.0,-34.555004,-58.492138,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--17193681,1,0,1,0,1,0,1,1,1,3125.0,1.0,0.9386360936200546,Muy Segura,0.0,0.8741258741258742,7.5
189000,190000,Saavedra,2.0,2.0,3.0,,82.0,92.0,-34.544044,-58.48024,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--17407637,0,0,0,1,0,0,1,0,1,2054.3478260869565,0.8913043478260869,0.9316858738267791,Muy Segura,0.0,0.25874125874125875,2.0
60000,50000,Saavedra,2.0,1.0,3.0,,53.0,53.0,-34.55006,-58.48669,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--17473549,0,0,0,0,0,0,1,0,0,1132.0754716981132,1.0,0.8147202091006297,Segura,0.0,0.017482517482517484,0.0
159000,200000,Saavedra,1.0,2.0,2.0,,52.0,52.0,,-58.48473,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17676796,1,1,1,1,1,0,1,0,1,3057.6923076923076,1.0,,,,0.8496503496503497,7.5
126690,108000,Saavedra,1.0,1.0,2.0,,48.0,51.0,-34.555874,-58.49303,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17783949,1,0,1,1,0,0,1,0,1,2484.1176470588234,0.9411764705882353,0.9478436497564453,Muy Segura,0.0,0.5384615384615384,4.5
125000,30000,Saavedra,1.0,1.0,2.0,7.0,41.0,50.0,-34.55503,-58.47853,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--17824601,0,0,0,1,0,0,1,1,0,2500.0,0.82,0.9494475466318165,Muy Segura,0.0,0.5594405594405595,2.0
121000,150000,Saavedra,2.0,1.0,3.0,40.0,60.0,60.0,-34.55603,-58.47855,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--17900327,0,0,0,1,1,0,1,0,1,2016.6666666666667,1.0,0.9263395509088749,Muy Segura,0.0,0.229020979020979,4.0
189000,196000,Saavedra,2.0,2.0,3.0,7.0,86.0,86.0,-34.560017,-58.484257,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--17949005,0,0,1,0,0,0,1,0,0,2197.6744186046512,1.0,0.9817630984911488,Muy Segura,0.0,0.3881118881118881,1.5
84900,70000,Saavedra,2.0,1.0,3.0,50.0,44.0,44.0,-34.552986,-58.477432,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18038743,0,0,0,1,0,0,0,0,1,1929.5454545454545,1.0,0.9830105738386599,Muy Segura,0.0,0.17832167832167833,2.0
65000,60000,Saavedra,1.0,1.0,1.0,40.0,26.0,26.0,-34.54811,-58.469124,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18039129,0,0,1,0,0,0,1,0,0,2500.0,1.0,0.6275989069739812,Segura,0.0,0.5594405594405595,0.5
85000,55000,Saavedra,2.0,1.0,3.0,51.0,42.0,42.0,,,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18059460,1,0,1,0,0,0,1,0,0,2023.8095238095239,1.0,,,,0.24475524475524477,2.5
105000,100000,Saavedra,1.0,1.0,2.0,20.0,37.0,37.0,-34.55452,,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--18112435,0,0,1,1,0,0,0,0,0,2837.837837837838,1.0,,,,0.7552447552447552,0.5
189000,230000,Saavedra,3.0,2.0,4.0,40.0,100.0,100.0,-34.550938,-58.487404,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--18138987,0,0,0,0,1,0,1,0,0,1890.0,1.0,0.8110371866460734,Segura,0.0,0.16083916083916083,2.0
98000,100000,Saavedra,1.0,1.0,1.0,3.0,32.0,32.0,-34.54404,-58.480522,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18208869,1,0,1,0,0,0,1,0,0,3062.5,1.0,0.9507544255673043,Muy Segura,0.0,0.8531468531468531,3.5
110000,115000,Saavedra,2.0,1.0,3.0,27.0,48.0,48.0,-34.550995,-58.471855,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18213381,1,0,0,1,0,0,1,0,0,2291.6666666666665,1.0,0.8314126173220863,Segura,0.0,0.44755244755244755,2.0
145000,150000,Saavedra,1.0,1.0,2.0,,45.0,54.0,-34.559475,-58.48425,https://www.argenprop.com/departamento-en-venta-en-saavedra-2-ambientes--18254072,0,0,1,0,0,1,1,0,0,2685.185185185185,0.8333333333333334,0.9846144707140311,Muy Segura,0.0,0.6713286713286714,4.5
149500,270000,Saavedra,2.0,1.0,3.0,35.0,58.0,74.0,-34.553627,-58.487015,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18254069,0,0,0,1,1,1,1,1,0,2020.2702702702702,0.7837837837837838,0.7602471189259832,Segura,0.0,0.23426573426573427,6.0
125000,150000,Saavedra,2.0,1.0,3.0,30.0,47.0,51.0,-34.55452,,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18254108,0,0,0,1,0,0,1,0,1,2450.9803921568628,0.9215686274509803,,,,0.5314685314685315,1.0
163000,110000,Saavedra,2.0,1.0,3.0,50.0,62.0,83.0,-34.552124,-58.479603,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18254077,1,0,0,1,0,1,1,1,0,1963.855421686747,0.7469879518072289,0.9948318878460259,Muy Segura,0.0,0.19230769230769232,7.0
80000,150000,Saavedra,1.0,1.0,1.0,4.0,35.0,35.0,-34.55452,,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18254044,1,0,0,1,1,0,0,0,0,2285.714285714286,1.0,,,,0.4423076923076923,4.0
95000,160000,Saavedra,2.0,1.0,3.0,60.0,48.0,54.0,-34.55291,-58.485397,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18254093,0,0,1,1,0,0,1,0,0,1759.2592592592594,0.8888888888888888,0.7420102174171319,Segura,0.0,0.1048951048951049,0.5
